,id,realm,region,displayName,favoriteRace,clanTag,previousRank,points,wins,losses,mmr,joinTimestamp
0,2450589,1,3,Prince,protoss,,0,944,30,5,6294.0,1673780376
1,4165224,1,3,Scarlett,random,RBLN,0,418,30,10,6099.0,1673521174
2,6663897,1,3,llllllllllll,protoss,,0,169,5,0,6088.0,1674212370
3,6359791,1,3,iiiiiiiiiiii,protoss,,0,725,39,17,6008.0,1673521174
4,6692257,1,3,Akira,protoss,常败将军,0,73,1,0,6000.0,1673521174
5,4184196,1,3,llllllllllll,terran,,0,169,4,1,5867.0,1674212370
6,5713844,1,3,견쌍섭,zerg,Heroes,6,1338,160,71,5864.0,1673521174
7,6287904,1,3,llllllllllll,protoss,,0,639,16,4,5828.0,1673953178
8,3966178,1,3,llllllllIIll,terran,,0,94,1,1,5759.0,1673953178
9,7220095,1,3,ChosenOne,protoss,MYG,9,1227,106,61,5750.0,1673521174
10,4004729,1,3,QuanTa,terran,TeamNV,8,1129,105,61,5731.0,1673521174
11,1328422,2,3,llllllllllll,zerg,,0,420,32,23,5685.0,1673521174
12,4098759,1,3,VALHALLA,zerg,,24,962,77,36,5678.0,1673521174
13,3835058,1,3,lllllllllll,protoss,,0,869,59,8,5670.0,1673521174
14,4662298,1,3,이지안,protoss,,0,911,66,47,5666.0,1673521174
15,6310888,1,3,llllllllllll,terran,,0,1059,61,33,5661.0,1673953178
16,7685329,1,3,李知恩,zerg,诺娃的小迷妹,0,596,33,14,5652.0,1673521174
17,5554511,1,3,llllllllllll,zerg,,0,1006,40,23,5604.0,1673607575
18,6332517,1,3,llllllllllll,protoss,,0,304,20,20,5595.0,1673607575
19,1126978,2,3,猫雷,zerg,,0,296,80,48,5590.0,1673521174
20,315879,1,3,Spear,terran,TeamNV,0,796,46,37,5577.0,1673521174
21,6420702,1,3,llllllllllll,protoss,,0,922,43,24,5565.0,1674125979
22,7652838,1,3,Oriana,terran,MYG,0,421,16,8,5544.0,1674212370
23,7048408,1,3,scv,protoss,偶像本人,0,348,10,11,5542.0,1673953178
24,7606332,1,3,llllllllllll,terran,,0,500,13,7,5533.0,1674039579
25,6060875,1,3,神威,zerg,,33,825,50,32,5531.0,1673521174
26,1370901,2,3,猫雷,zerg,,0,854,56,48,5525.0,1673607575
27,7311540,1,3,HonMonO,terran,PREP,0,479,10,3,5520.0,1674212370
28,7477009,1,3,湾国吃不起茶叶蛋,terran,,0,576,39,16,5511.0,1673521174
29,1660486,2,3,夕立糊涂,zerg,,0,386,21,13,5506.0,1673866777
30,6301689,1,3,llllllllllll,protoss,,0,261,11,3,5504.0,1674125979
31,5029227,1,3,IIIIIIIIIII,zerg,,12,1096,186,137,5489.0,1673521174
32,6932345,1,3,Joliwaloves,protoss,,0,450,75,49,5459.0,1673521174
33,1121680,2,3,Rikka,zerg,,0,456,20,21,5458.0,1673953178
34,4846030,1,3,NORTHAMERICA,protoss,KRisEZ,27,719,57,45,5447.0,1673521174
35,3414189,1,3,영준농원,protoss,인투더,0,469,22,12,5442.0,1673866777
36,1665136,2,3,llllllllllll,terran,,0,217,17,13,5434.0,1673693976
37,1400378,2,3,StarAtt,protoss,,0,203,27,5,5428.0,1673521174
38,6524143,1,3,lllIllIllIll,terran,,0,388,26,15,5368.0,1673693976
39,6327819,1,3,kaqTe,protoss,勝手,0,474,31,33,5341.0,1673521174
40,3948758,1,3,IDkid,protoss,,45,807,41,34,5327.0,1673521174
41,7272342,1,3,复仇者,protoss,,0,366,20,10,5317.0,1674125979
42,1400555,2,3,JavieR,terran,鑫驫影壇,0,704,24,20,5316.0,1674039579
43,1321188,2,3,IIllIlllll,zerg,,42,253,24,20,5314.0,1673521174
44,1582259,2,3,lllllllllll,terran,,53,817,48,30,5299.0,1673521174
45,7556737,1,3,llllllllll,protoss,姐姐帮你,0,321,19,19,5292.0,1673521174
46,1644602,2,3,llllllllllll,zerg,,0,674,27,24,5268.0,1673953178
47,986557,2,3,IIIIIIIIIIII,terran,,0,573,35,36,5257.0,1673607575
48,6707976,1,3,IIIIIIII,protoss,TurboS,0,449,20,16,5256.0,1674039579
49,5004819,1,3,llllllllllll,protoss,,0,133,4,4,5254.0,1674212370
50,7543251,1,3,LLLLLLLLLLLL,protoss,,0,254,30,15,5241.0,1673521174
51,1114784,2,3,lllllllll,protoss,,0,174,7,4,5229.0,1673521174
52,6992279,1,3,IIIIIIIIIIII,terran,,53,874,147,106,5218.0,1673521174
