,id,realm,region,displayName,favoriteRace,clanTag,previousRank,points,wins,losses,mmr,joinTimestamp
0,8761360,1,2,lllIlllIllIl,protoss,,0,610,29,5,7027,1674331171
1,5357527,1,2,SKillous,protoss,LQD,0,504,25,5,6627,1674331171
2,8733050,1,2,MacroTerran,terran,,1,1731,106,24,6621,1673553571
3,8057715,1,2,KEKW,protoss,,3,1323,76,29,6235,1673553571
4,9471286,1,2,IIIIIIIIIIII,protoss,,0,941,46,14,6235,1674071978
5,2188427,2,2,Replicant,terran,НТТ,0,428,26,4,6214,1673985577
6,1143713,1,2,marcj,terran,St0rmG,0,290,24,8,6209,1673553571
7,2256208,1,2,PAPI,protoss,lnFeS,0,546,27,9,6191,1674071978
8,7552749,1,2,Arrogfire,protoss,αX,0,477,18,13,6157,1674244770
9,2442671,2,2,llllllllllll,zerg,,0,73,0,1,6157,1674417574
10,2594031,1,2,ForJumY,protoss,K10GG,2,1311,99,50,6147,1673553571
11,809005,1,2,AqueroN,terran,Heroes,0,612,29,12,6146,1673985577
12,6958803,1,2,trigger,protoss,BASKGG,8,1465,102,44,6141,1673553571
13,4143155,1,2,milkicow,terran,CS0,7,1166,51,34,6130,1673553571
14,7119513,1,2,llllllllllll,protoss,,9,1127,56,21,6120,1673553571
15,1530473,1,2,HateMe,zerg,Heroes,15,1315,84,46,6106,1673553571
16,3437681,1,2,Lambo,protoss,RBLN,15,1092,61,26,6088,1673553571
17,9237128,1,2,IIIIIIIIIIII,protoss,,0,640,34,12,6084,1673726373
18,2102879,1,2,Moja,terran,,18,1443,118,72,6059,1673553571
19,7451310,1,2,Nicoract,terran,PSISTM,16,1351,134,71,6017,1673553571
20,4054275,1,2,BabyMarine,terran,TRotti,18,1148,40,29,5962,1673553571
21,8218796,1,2,DimSumLove,protoss,TRotti,0,395,70,37,5962,1673553571
22,1922127,2,2,Nikich,zerg,PLA2N,0,581,13,3,5912,1674331171
23,4451316,1,2,Trifax,zerg,CS0,25,1070,79,59,5903,1673553571
24,2521880,2,2,Blade,terran,,28,831,18,11,5870,1673726373
25,3692501,1,2,Vindicta,terran,CranKy,0,299,22,17,5867,1673553571
26,3848886,1,2,Robbie,protoss,NoCap,22,910,44,16,5864,1673553571
27,809005,1,2,AqueroN,protoss,Heroes,34,1150,60,37,5814,1673726373
28,4853929,1,2,EStoryteller,zerg,PSISTM,0,628,33,16,5800,1673726373
29,7937617,1,2,llllllllllll,protoss,,0,454,17,15,5797,1674071978
30,8280908,1,2,IIIIIIIIIIII,protoss,,0,1190,60,41,5779,1673899177
31,3167602,1,2,MaxPax,terran,PSISTM,0,578,20,16,5777,1674244770
32,9537891,1,2,llllllllllll,protoss,,0,645,26,14,5776,1673812775
33,6831693,1,2,IlIlIlIlIlIl,protoss,,0,473,38,6,5762,1673726373
34,2195908,1,2,MindelVK,protoss,PSISTM,27,1210,65,55,5762,1673726373
35,8076443,1,2,CuKu,terran,lnFeS,0,765,18,11,5761,1674158380
36,9425229,1,2,Чикчирыбис,protoss,SSТ,0,218,21,14,5743,1673553571
37,2258831,2,2,Xistl,terran,,49,1167,90,71,5721,1673553571
38,149908,2,2,Чикчвикирбис,protoss,SSТ,44,1099,95,59,5709,1673553571
39,5986986,1,2,Iba,zerg,Heroes,0,848,28,25,5706,1674158380
40,2396004,2,2,Тикчирыбус,protoss,ТРАХ,0,1133,64,39,5704,1673726373
41,7590625,1,2,IIIIIIIIII,terran,,0,123,3,3,5702,1673812775
42,10241116,1,2,Ashnazg,zerg,,28,1150,73,58,5694,1673553571
43,269097,2,2,EnigmA,protoss,НТТ,0,762,35,25,5693,1673899177
44,260927,1,2,garitos,zerg,ePunks,38,675,32,17,5691,1673726373
45,1073478,2,2,IlIlIlIlIlIl,protoss,,0,244,24,7,5675,1673553571
46,8023251,1,2,SouLeer,zerg,,25,1188,85,44,5651,1673639972
47,9916768,1,2,llllllllllll,zerg,,0,614,38,17,5649,1674158380
48,10254855,1,2,SonOfSerral,zerg,,59,1021,54,20,5648,1673553571
49,1899690,2,2,VasterMasya,terran,ТРАХ,0,878,24,11,5646,1674071978
50,4731096,1,2,buyJUMIA,protoss,STOCK,0,322,15,17,5645,1673639972
51,1799612,2,2,LUDOED,terran,ТРАХ,0,397,19,11,5645,1673899177
52,10203515,1,2,ToMyDownfall,terran,Ticket,0,371,16,9,5643,1673726373
53,513660,1,2,Angry,terran,,95,1091,74,42,5637,1673553571
54,9225291,1,2,BANANCHIK,protoss,,52,859,54,36,5621,1673553571
55,5360503,1,2,Highdra,protoss,,41,770,26,27,5616,1673639972
56,2093248,2,2,Ashbringer,protoss,SТАR,0,73,1,0,5608,1674417574
57,6748410,1,2,Fjant,zerg,TRotti,51,895,31,32,5607,1673553571
58,5248289,1,2,Paxters,terran,TVD,75,1182,116,80,5605,1673553571
59,1910690,2,2,БАБОВНА,protoss,ТРАХ,59,646,48,37,5602,1673553571
60,6599270,1,2,TheSoonSoo,terran,,0,197,22,17,5601,1673553571
61,940480,2,2,YoungStar,protoss,Hаsu,0,605,14,13,5589,1673726373
62,10347138,1,2,lllIIllIIlll,zerg,,59,1104,143,109,5580,1673553571
63,3659149,1,2,June,terran,αX,0,551,20,18,5578,1674417574
64,2481621,2,2,WhiteNight,protoss,,55,1120,79,63,5574,1673553571
65,6508378,1,2,Infinity,protoss,St0rmG,66,781,38,17,5573,1673639972
66,7030108,1,2,РУСИЧ,protoss,ДШРГ,0,1157,66,51,5570,1673899177
67,2405363,2,2,IIIIIIIIIIII,protoss,ЧCВ007,0,527,20,14,5570,1674417574
68,9323735,1,2,IIIIIIIIIIII,terran,,63,903,37,18,5564,1673553571
69,1620842,1,2,TcUltimate,protoss,,58,274,44,35,5564,1673553571
70,10262337,1,2,SumProduct,zerg,,0,451,24,16,5553,1673812775
71,3057265,1,2,SharKRippeR,terran,CONGG,0,556,26,11,5547,1674417574
72,7969193,1,2,llllllllllll,terran,,0,355,27,20,5540,1673553571
73,8845720,1,2,HerpDerp,terran,Ęmƥïŗę,0,335,16,14,5540,1673812775
74,4253532,1,2,lorimbo,zerg,AiRǂ,0,248,14,18,5538,1674158380
75,7438586,1,2,CONGGWinckel,zerg,,0,536,27,26,5505,1673812775
76,2350870,1,2,TheNotorious,protoss,TRotti,0,1071,61,70,5505,1673899177
77,10372771,1,2,tengu,zerg,,71,1129,231,113,5504,1673553571
78,1446621,2,2,ShowDown,protoss,НТТ,70,1110,110,88,5491,1673553571
79,9869161,1,2,TheSentinel,protoss,,0,695,28,26,5482,1674244770
80,3886275,1,2,eGGz,zerg,,0,248,20,19,5478,1673553571
81,1744109,2,2,Lognarat,protoss,,0,613,53,33,5478,1673553571
82,2309782,2,2,IIIIIIIIIIII,zerg,,79,974,67,56,5473,1673553571
83,6852859,1,2,IlllIIIIllll,zerg,,0,616,22,15,5469,1674417574
84,1699827,2,2,llllllllllll,protoss,,0,639,16,1,5467,1674244770
85,2264141,2,2,КАКУБИТЬЛЮРУ,terran,7x,97,952,155,116,5447,1673553571
86,10218204,1,2,Moondeer,zerg,lulu3,0,739,39,37,5441,1673985577
87,2363649,2,2,Табуретка,protoss,ТРАХ,135,1079,211,183,5439,1673553571
88,126257,2,2,MightyThor,protoss,DHiWe,102,1025,66,55,5435,1673553571
89,8886655,1,2,Рапунцель,terran,PaniC,96,1049,79,60,5434,1673553571
90,10318361,1,2,SugarWespe,zerg,,0,219,111,58,5425,1673553571
91,8850227,1,2,Jordgøg,zerg,,0,383,15,17,5416,1674331171
92,4798853,1,2,Alluton,protoss,lMMl,81,860,43,31,5412,1673726373
93,325357,2,2,Паляниця,protoss,,100,781,48,39,5410,1673639972
94,2144179,1,2,llllllllllll,zerg,,117,934,46,31,5406,1673553571
95,8281070,1,2,llllllllllll,zerg,,77,872,48,54,5406,1673553571
96,8335653,1,2,WhySoSeriouS,terran,Ęmƥïŗę,0,254,21,11,5400,1673553571
97,4971814,1,2,Seracis,protoss,Oath,82,876,40,34,5398,1673639972
98,7829428,1,2,desolator,zerg,ЯD,67,973,118,102,5398,1673553571
99,841839,1,2,FunK,protoss,,88,855,36,36,5396,1673639972
100,3435319,1,2,IlIlIlIlIlIl,zerg,,96,1027,71,61,5387,1673553571
101,612409,1,2,DeaThBrinGer,terran,VFish,88,655,29,22,5386,1673553571
102,10370218,1,2,llllIIllII,protoss,,0,389,26,10,5375,1673726373
103,9416684,1,2,DildoDieter,protoss,,98,311,24,10,5372,1673553571
104,809005,1,2,AqueroN,zerg,Heroes,80,690,33,27,5367,1673553571
105,1662084,1,2,Bubbas,protoss,GdAT,122,988,112,89,5367,1673553571
106,6868212,1,2,SurturRising,protoss,,0,469,16,9,5359,1673726373
107,5188371,1,2,Eiger,protoss,lnFeS,97,644,43,34,5355,1673553571
108,5357527,1,2,SKillous,zerg,LQD,0,357,14,17,5352,1674417574
109,2898683,1,2,Aristori,zerg,,98,1023,79,83,5341,1673553571
110,382429,1,2,Exited,protoss,,0,556,31,16,5340,1674071978
111,9139653,1,2,Honker,protoss,,68,789,62,54,5333,1673553571
112,2696915,1,2,Bumbz,protoss,GoldM,0,869,44,43,5333,1673899177
113,5267744,1,2,CRUXRain,terran,,116,942,56,47,5330,1673553571
114,6836532,1,2,TheCowboy,terran,NoCap,120,612,27,32,5329,1673639972
115,1550941,1,2,LauriM,terran,lMMl,0,239,31,21,5322,1673553571
116,10336188,1,2,IIIIIIIIIIII,protoss,,0,751,56,32,5318,1673812775
117,326112,1,2,Servyoa,terran,,138,1007,148,129,5317,1673553571
118,9921373,1,2,PvPaccepter,protoss,,0,73,0,1,5314,1674331171
119,6532996,1,2,azurA,protoss,αX,131,909,60,56,5314,1673553571
120,10197271,1,2,TankEnjoyer,terran,,0,436,22,8,5314,1674417574
121,6465961,1,2,boanaan,protoss,,121,972,117,97,5311,1673553571
122,3144031,1,2,MariK,protoss,CONGG,111,689,42,39,5306,1673553571
123,8877156,1,2,DetBorendeX,terran,,0,364,17,21,5305,1673553571
124,685881,2,2,ОГРМАДЖАЙ,protoss,,0,389,30,27,5303,1673553571
125,1770220,1,2,vmgNarra,terran,Heroes,0,565,22,31,5303,1673899177
126,10186353,1,2,Protosito,protoss,,0,268,20,12,5301,1673553571
127,1041386,2,2,SeregaELCAMX,protoss,HZeS,0,615,21,26,5292,1674071978
128,2381083,2,2,Gref,protoss,PSISTM,0,757,24,13,5291,1674158380
129,7881463,1,2,MeroHarine,terran,,0,459,32,2,5289,1674158380
130,9813581,1,2,LeftRight,terran,,0,522,26,10,5278,1674417574
131,8992614,1,2,llllllllllll,terran,,117,703,25,17,5275,1673553571
132,9494798,1,2,avilol,terran,,0,194,23,13,5266,1673553571
133,3789938,1,2,Goomba,terran,,0,514,21,23,5261,1673985577
134,2046921,1,2,TralaBoB,protoss,CONGG,105,602,26,26,5256,1673639972
135,8325624,1,2,DiabloFeTo,terran,,0,670,75,50,5256,1674417574
136,10211860,1,2,BudgetRisky,protoss,,124,952,119,103,5251,1673553571
137,9456688,1,2,dodo,zerg,Dinn3r,0,752,31,31,5249,1673899178
138,8793626,1,2,NothingNess,zerg,,144,705,36,27,5248,1673553571
139,7816799,1,2,Holden,protoss,BRSKR,0,603,27,21,5242,1673812775
140,226786,1,2,MonstR,terran,K0mpis,0,115,14,22,5238,1673553571
141,4631068,1,2,StekepaNNe,zerg,,0,724,28,27,5232,1673812775
142,4537479,1,2,llllllllllll,zerg,,131,922,167,142,5228,1673553571
143,9864950,1,2,Ёжик,protoss,SmesH,0,449,25,12,5216,1673899177
144,2476218,2,2,zomby,protoss,,0,730,52,19,5206,1674331171
145,2349744,2,2,Mediocrity,zerg,PaniC,0,142,4,3,5203,1674244770
146,1890481,1,2,Snickers,protoss,,114,638,27,23,5202,1673639972
147,1223838,2,2,DieForIllya,protoss,Аstra,0,315,20,12,5202,1673812775
148,6836532,1,2,TheCowboy,zerg,NoCap,0,477,17,15,5201,1674417574
149,7293333,1,2,IIIIIIIIIIII,protoss,,0,778,31,27,5200,1674071978
150,966578,1,2,SacredCoco,zerg,lMMl,0,358,20,20,5200,1673553571
151,2187077,1,2,RabbieBurns,protoss,,130,769,43,41,5196,1673553571
152,2295327,1,2,NoMercy,terran,CONGG,125,821,82,71,5196,1673553571
153,677167,1,2,saintjhn,protoss,,0,228,34,37,5192,1673553571
154,9288587,1,2,IceCream,protoss,HZeS,121,182,21,14,5187,1673553571
155,2496590,2,2,vestnik,terran,Arhive,0,530,26,9,5171,1673985577
156,7986290,1,2,Silwercrow,terran,PLA2N,139,703,44,38,5171,1673553571
157,1308671,2,2,anioki,protoss,PaniC,0,605,28,15,5171,1673985577
158,251763,1,2,Varys,terran,Oath,0,388,27,24,5168,1673553571
159,2696816,1,2,IlPrincipino,terran,Li3,139,834,68,43,5168,1673553571
160,9577132,1,2,IIIIIIIIIIII,terran,,0,441,16,18,5165,1674158380
161,7422581,1,2,Flexy,terran,JAREK,0,637,55,53,5165,1673553571
162,10368735,1,2,llllllllllll,zerg,,0,418,33,1,5163,1674417574
163,9836777,1,2,Sinclair,zerg,,0,189,28,14,5162,1673553571
164,3269901,1,2,Revolution,zerg,,0,194,18,15,5157,1673553571
165,9694493,1,2,ТвояСовесть,protoss,,0,606,43,26,5154,1674331171
166,2031481,2,2,llllllllllll,terran,,0,609,48,36,5154,1674331171
167,759203,1,2,Adnap,terran,Ęmƥïŗę,156,583,30,22,5154,1673639972
168,230228,1,2,Psz,terran,ÆR,0,605,31,18,5153,1673985577
169,1451660,1,2,Tugluk,protoss,Heroes,0,849,101,86,5152,1673812775
170,1934150,1,2,Sparrow,terran,,0,624,41,43,5150,1674331171
171,10329408,1,2,CorrOsion,zerg,,158,293,15,11,5149,1673553571
172,9982102,1,2,Belgarion,zerg,IHorny,177,880,156,132,5146,1673553571
173,9812749,1,2,Lodos,terran,,164,682,43,40,5144,1673553571
174,10235770,1,2,Волшебник,terran,,0,516,30,15,5142,1673985577
175,10335922,1,2,BuffColossus,protoss,,0,651,42,41,5141,1674244770
176,913884,1,2,Fienend,terran,GdAT,0,279,20,15,5136,1673553571
177,1465481,1,2,Gumbi,terran,ОТВАГА,143,887,180,189,5135,1673553571
178,6799290,1,2,CaitUltedJFK,terran,BZEZs,0,312,40,37,5135,1673553571
179,2132264,2,2,EduardKhil,terran,,0,593,27,9,5135,1674331171
180,8591207,1,2,WhosSly,terran,,0,320,18,14,5134,1674244770
181,40977,2,2,Crabencia,terran,,0,526,55,39,5127,1673553571
182,2504282,1,2,SoChi,protoss,TVD,0,484,17,16,5122,1673985577
183,4937,2,2,themoOsician,protoss,Unclе,188,796,74,52,5121,1673553571
184,1804098,2,2,ArnCray,protoss,HZeS,0,419,29,16,5121,1673553571
185,2443835,2,2,Bas,protoss,BRSKR,172,789,53,44,5117,1673553571
186,184498,1,2,Roon,zerg,Oath,0,518,111,98,5103,1674331171
187,3423953,1,2,PowerTech,zerg,SEVRAN,0,625,112,120,5101,1674417574
188,8203786,1,2,Shield,terran,,0,149,4,1,5097,1674158380
189,963405,2,2,MiraiSan,zerg,НТТ,0,431,22,14,5095,1673985577
190,2445130,1,2,IIIIIIIIII,terran,,0,512,24,16,5091,1674331171
191,10372717,1,2,PrideYou,protoss,,0,122,28,6,5086,1673553571
192,1927129,2,2,UASlayer,protoss,КПCC,0,397,32,13,5085,1673553571
193,9914161,1,2,llllllllllll,protoss,,0,256,58,46,5078,1673553571
194,9483400,1,2,Troizza,protoss,,0,269,17,13,5075,1673553571
195,1443617,1,2,lllIlllIllIl,zerg,,73,860,289,267,5073,1673553571
196,4382659,1,2,Fanatig,protoss,BRSKR,165,738,45,52,5065,1673553571
197,2130429,1,2,ShiFu,protoss,,0,684,58,54,5065,1674158380
198,222429,1,2,SultanPasa,terran,,123,223,31,25,5043,1673553571
199,306933,1,2,Musti,terran,DeSeV,0,699,201,178,5038,1674331171
