,id,realm,region,displayName,favoriteRace,clanTag,previousRank,points,wins,losses,mmr,joinTimestamp
0,2060165,1,1,Astrea,αX,protoss,0,519,28,11,6488.0,1673841574
1,6438678,1,1,trigger,BASKGG,protoss,2,1530,113,48,6293.0,1673582378
2,4411090,1,1,MillForGG,,terran,3,1643,236,109,6252.0,1673582378
3,10440843,1,1,thrrepoint,PTHero,zerg,0,754,63,30,6120.0,1673582378
4,10119511,1,1,HonMonO,PREP,terran,0,761,66,17,6100.0,1673582378
5,383770,1,1,Vindicta,CrnKy,terran,0,830,61,27,6073.0,1673582378
6,3164731,1,1,eXaScaLe,SUPERA,protoss,0,153,26,4,6038.0,1673582378
7,3427200,1,1,WrockEr,TGosuP,protoss,0,271,72,43,6005.0,1673582378
8,8212512,1,1,FiveKPackage,,zerg,0,197,29,17,6000.0,1673582378
9,11282328,1,1,ZergOpRace,UkkoSC,zerg,0,384,43,14,5992.0,1673927977
10,2452970,1,1,Marshall,TGosuP,protoss,0,265,21,9,5934.0,1673582378
11,10175649,1,1,SpiderMan,TGosuP,protoss,0,526,30,22,5930.0,1674100770
12,11282213,1,1,Woah,UkkoSC,zerg,0,143,25,8,5891.0,1673582378
13,12249385,1,1,llllllllllll,,zerg,20,1329,123,76,5846.0,1673582378
14,11231233,1,1,ZergLUL,eGGzSC,zerg,0,785,38,20,5835.0,1674014379
15,11282470,1,1,CantStopMe,UkkoSC,zerg,0,178,16,15,5824.0,1673582378
16,20391264,1,1,MapeTheApe,,protoss,14,1280,78,62,5812.0,1673582378
17,11282354,1,1,RageQueue,UkkoSC,zerg,0,375,22,22,5755.0,1673755172
18,11102881,1,1,llllllllllll,,protoss,19,1292,171,87,5738.0,1673582378
19,2689667,1,1,MightyKiwi,,zerg,24,220,62,20,5713.0,1673755172
20,11282472,1,1,ImBangsMom,UkkoSC,,0,304,22,12,,1673668780
21,11546942,1,1,iAMBacK,,terran,0,1124,75,44,5705.0,1674014379
22,2342054,1,1,Zero,Perfec,terran,20,1086,85,58,5703.0,1673582378
23,11282235,1,1,Autorefresh,UkkoSC,zerg,0,151,19,12,5698.0,1673582378
24,3548694,1,1,IIIIIIIIIIII,,zerg,0,622,20,15,5606.0,1674273575
25,2192180,1,1,PiG,PiGPan,random,0,757,38,33,5601.0,1673582378
26,1204822,1,1,Ruiyichi,APPR,protoss,25,769,35,24,5594.0,1673582378
27,2060165,1,1,Astrea,αX,terran,0,499,22,9,5582.0,1674273575
28,7290428,1,1,MeomaikA,Msia,zerg,0,909,52,35,5568.0,1674014379
29,9816384,1,1,TEAMDAODaSh,TDAO,protoss,0,558,46,8,5565.0,1673582378
30,12310699,1,1,Amaterasu,,zerg,37,476,30,12,5555.0,1673582378
31,7676015,1,1,Angrykimchi,,terran,36,542,32,16,5555.0,1673582378
32,2868603,1,1,pezzaperry,,protoss,0,417,13,18,5543.0,1674014379
33,11753039,1,1,Entrepl,,terran,0,366,23,7,5542.0,1673841574
34,10950240,1,1,omgabanana,weL0ve,zerg,0,512,30,23,5536.0,1673582378
35,10231591,1,1,llllllllllll,,protoss,0,818,59,21,5534.0,1673582378
36,12271005,1,1,CanadianApe,TGosuP,protoss,31,799,71,65,5517.0,1673582378
37,1272411,2,1,MMRDelivery,,zerg,0,644,30,20,5516.0,1674014379
38,10477060,1,1,LiLppMcGEE,IittIe,zerg,0,282,5,4,5507.0,1673668780
39,11846316,1,1,llllllllllll,,protoss,0,819,71,6,5490.0,1673841574
40,5739171,1,1,Yoyo,PTHero,zerg,0,433,21,18,5480.0,1673841574
41,20724917,1,1,DikHeadTeran,,terran,0,722,53,41,5470.0,1673582378
42,1611575,1,1,RayReign,RRDZ,protoss,53,1011,138,91,5455.0,1673582378
43,6197894,1,1,Change,,protoss,0,299,30,4,5432.0,1673582378
44,20364915,1,1,Dice,DrgnEg,terran,43,999,72,67,5431.0,1673582378
45,5739171,1,1,Yoyo,PTHero,protoss,0,990,97,67,5400.0,1673755172
46,405571,2,1,Kamikaze,eX,terran,80,796,91,34,5396.0,1673582378
47,2906329,1,1,daDDy,,terran,0,348,22,22,5390.0,1673582378
48,3746343,1,1,Codebar,,zerg,0,487,31,16,5386.0,1674014379
49,20845154,1,1,Hupsaiya,PSISTM,protoss,48,972,103,79,5386.0,1673582378
50,12754379,1,1,paper,,protoss,55,858,86,54,5373.0,1673582378
51,2722901,1,1,PracticeX,xGenGx,terran,50,655,32,29,5347.0,1673755172
52,11051285,1,1,NAchobo,Yeat,protoss,52,903,66,39,5339.0,1673582378
53,2868603,1,1,pezzaperry,,,52,481,41,25,,1673582378
54,20255241,1,1,RANCHDUBOIS,,zerg,0,597,23,20,5314.0,1674187172
55,8572795,1,1,Shaggy,,zerg,0,564,25,12,5312.0,1674273575
56,20131882,1,1,Puki,,,66,595,60,20,,1673582378
57,810627,1,1,Jason,juggr,terran,24,1027,195,134,5306.0,1673582378
58,2444691,1,1,Skye,LTK,terran,0,431,15,7,5299.0,1674273575
59,562608,1,1,NamhciR,ROOT,terran,0,513,23,9,5298.0,1674187172
60,2834476,1,1,Goomba,TGosuP,terran,79,798,104,64,5297.0,1673582378
61,4516517,1,1,OOOOOOOOOOOO,,zerg,0,328,26,7,5293.0,1674187172
62,129450,2,1,INexoRable,eX,terran,59,620,33,19,5292.0,1673582378
63,12745828,1,1,llllllllllll,,terran,56,799,52,26,5288.0,1673582378
64,20014064,1,1,Alopex,Ðonkey,zerg,0,255,21,9,5281.0,1674187172
65,1656173,1,1,acheron,BBEx,protoss,0,653,36,15,5279.0,1673841574
66,20419103,1,1,llllllllllll,,protoss,0,164,32,19,5277.0,1673582378
67,8117265,1,1,llllllllllll,,terran,0,183,3,3,5276.0,1674359976
68,10727098,1,1,DolorousEdd,,protoss,0,325,20,11,5265.0,1673668780
69,4424835,1,1,llllllllllll,,protoss,0,637,83,40,5255.0,1673582378
70,3348090,1,1,aviloSoAmaze,aivNA,terran,78,478,22,21,5255.0,1673582378
71,621032,1,1,Phog,,zerg,70,864,90,54,5246.0,1673582378
72,1310301,2,1,RyoGin,UpeV,zerg,0,649,34,23,5240.0,1673927977
73,20031070,1,1,Arrtitek,SNlPED,protoss,0,225,7,3,5238.0,1673582378
74,5501770,1,1,PattyMac,,terran,0,893,71,41,5234.0,1673841574
75,627332,2,1,Rescue,MadK,zerg,50,698,44,24,5230.0,1673582378
76,12756355,1,1,Gorgoroth,,terran,0,390,26,9,5230.0,1673841574
77,11789418,1,1,HesiJimbo,,protoss,135,912,264,203,5219.0,1673582378
78,12694165,1,1,Moondeer,lulu32,zerg,66,301,41,18,5214.0,1673582378
79,687150,1,1,SirRobin,,zerg,0,439,18,12,5209.0,1674187172
80,5169619,1,1,Boomhauer,TGosuP,protoss,82,787,78,53,5204.0,1673582378
81,1396009,1,1,bowlcut,MORMEN,zerg,75,660,41,32,5198.0,1673582378
82,10743445,1,1,wandehaoa,,protoss,0,410,22,10,5189.0,1674014379
83,11680583,1,1,Shoto,,zerg,0,312,36,15,5178.0,1673582378
84,20130332,1,1,SouL,,protoss,0,243,44,11,5176.0,1673582378
85,10256635,1,1,tavo,LTK,random,0,438,32,18,5174.0,1673582378
86,2955099,1,1,Ambition,LTK,terran,0,648,29,22,5173.0,1673841574
87,4790138,1,1,zarmanpg,,zerg,69,839,95,58,5170.0,1673582378
88,3939515,1,1,Illias,,protoss,0,743,86,30,5169.0,1674014379
89,6194494,1,1,Archenemy,,terran,89,860,131,110,5167.0,1673582378
90,10476032,1,1,Empress,,zerg,89,477,55,30,5160.0,1673582378
91,12540176,1,1,RocheLimit,,terran,84,767,64,36,5157.0,1673582378
92,11837207,1,1,FayeOnTwitch,TGosuP,zerg,103,531,25,18,5150.0,1673582378
93,20424441,1,1,Smile,2dbest,terran,0,464,34,14,5148.0,1673755172
94,4762806,1,1,Metropolis,BKSB,terran,0,633,28,26,5142.0,1674014379
95,10393613,1,1,Darlene,,protoss,0,496,78,45,5131.0,1673582378
96,678819,2,1,BrEnDaN,Lp,zerg,90,440,21,16,5130.0,1673582378
97,6018761,1,1,Cyanine,EZDUNK,terran,107,480,34,20,5127.0,1673668780
98,329730,1,1,llllllllllll,,terran,78,832,108,89,5125.0,1673582378
99,20087215,1,1,KingFupa,MANBUN,terran,99,778,186,123,5119.0,1673582378
100,12200729,1,1,Marauder,,terran,100,659,52,44,5113.0,1673582378
101,1827704,1,1,Eurystheus,,terran,118,682,42,42,5112.0,1673755172
102,20300003,1,1,Zinho,,protoss,0,621,50,31,5106.0,1674014379
103,8327948,1,1,Golden,,zerg,83,638,31,58,5103.0,1673582378
104,8404194,1,1,Sorde,,terran,0,243,38,32,5102.0,1673582378
105,20221556,1,1,PapiApe,,protoss,106,339,33,17,5074.0,1673582378
106,450542,1,1,CammyGreen,TGosuP,protoss,101,491,30,27,5070.0,1673755172
107,8039025,1,1,UPERS,,terran,79,622,55,44,5069.0,1673582378
108,20422491,1,1,what,,zerg,0,507,124,88,5069.0,1673582378
109,20004022,1,1,ZERO,LTK,zerg,0,605,21,16,5066.0,1674014379
110,1376017,1,1,Flobio,,protoss,106,519,33,21,5061.0,1673668780
111,12521255,1,1,Capslock,eX,protoss,103,674,64,45,5060.0,1673582378
112,10125861,1,1,IIIIIIIIIIII,,zerg,0,582,26,16,5057.0,1674100770
113,349351,1,1,Lolebiv,VFam,zerg,94,778,115,87,5057.0,1673582378
114,3128151,1,1,fullheart,ROOT,zerg,148,717,60,50,5050.0,1673582378
115,4964528,1,1,llllllllllll,,terran,0,546,33,21,5047.0,1673582378
116,20013804,1,1,Pezz,,zerg,0,447,31,23,5041.0,1674273575
117,2222066,1,1,Pox,FDAVID,zerg,0,466,26,13,5034.0,1674100770
118,1655262,1,1,DrinkSlurm,,protoss,0,648,46,27,5028.0,1674100770
119,1517990,2,1,TheMachine,,terran,105,288,67,43,5027.0,1673582378
120,377635,1,1,bigdumb,,terran,115,644,59,48,5027.0,1673582378
121,639714,1,1,Bonkarooni,,protoss,0,328,18,15,5026.0,1673582378
122,5005941,1,1,Sonny,αX,protoss,102,728,128,97,5016.0,1673582378
123,1316713,1,1,NetMecH,,terran,0,122,16,14,5015.0,1673582378
124,7671976,1,1,Dolan,CrnKy,zerg,120,722,107,75,5010.0,1673582378
125,12456843,1,1,Morgan,,zerg,0,407,19,18,5008.0,1674014379
126,10149483,1,1,ArnottsJatz,,terran,0,418,88,62,5006.0,1673582378
127,327563,1,1,aviloSoAmaze,aviNA,terran,152,700,123,92,5005.0,1673582378
128,12665077,1,1,Deceive,,terran,0,655,34,22,4999.0,1673927977
129,20724917,1,1,DikHeadTeran,,protoss,0,576,36,24,4993.0,1673755172
130,10974084,1,1,deeper,,terran,133,712,58,42,4993.0,1673582378
131,3327948,1,1,aeis,TGosuD,,130,198,14,16,,1673582378
132,20584835,1,1,Oddjob,,zerg,0,281,22,8,4989.0,1673582378
133,867686,1,1,RuFF,PSISTM,terran,0,683,42,27,4982.0,1674100770
134,1613079,1,1,llllllllllll,,random,0,569,93,65,4979.0,1674273575
135,10191746,1,1,ALLMIGHT,neuroS,zerg,0,547,42,28,4979.0,1673927977
136,2188016,1,1,Micromancer,,terran,149,693,67,51,4978.0,1673582378
137,4327376,1,1,moudoudou,Slayor,zerg,0,359,15,15,4976.0,1673927977
138,1990057,1,1,oPZesty,GdAT,zerg,129,684,72,49,4974.0,1673582378
139,5079063,1,1,jimmymicro,,zerg,0,364,15,15,4970.0,1674359976
140,437579,1,1,JmaC,,zerg,145,623,79,65,4968.0,1673582378
141,11090045,1,1,llllllllllll,,protoss,174,685,60,45,4965.0,1673582378
142,10231016,1,1,PhleBuster,DarkAG,zerg,0,439,19,11,4963.0,1674359976
143,10231591,1,1,llllllllllll,,zerg,0,451,18,18,4959.0,1673841574
144,6813168,1,1,Jamie,,protoss,0,596,34,14,4957.0,1674273575
145,8594611,1,1,ieLLiMo,,protoss,0,326,14,16,4951.0,1673755172
146,11455156,1,1,AsherBro,CrnKy,terran,150,299,136,109,4951.0,1673582378
147,12745073,1,1,GetUp,,terran,0,418,34,26,4951.0,1673582378
148,393139,1,1,Steadfast,PSISTM,zerg,150,599,57,45,4950.0,1673582378
